"","symbol","company","identifier","sedol","weight","sector","shares_held","local_currency","date","open","high","low","close","volume","adjusted"
"759","AMP","Ameriprise Financial Inc.","03076C10","B0J7D57",0.000805528405053758,"Financials",1197419,"USD",2021-02-24,226.25,232.809998,225.210007,232.100006,641500,232.100006
"760","ZBRA","Zebra Technologies Corporation Class A","98920710","2989356",0.000803758408558351,"Information Technology",541142,"USD",2021-02-22,486.25,491.450012,483.519989,488.309998,502100,488.309998
"761","ZBRA","Zebra Technologies Corporation Class A","98920710","2989356",0.000803758408558351,"Information Technology",541142,"USD",2021-02-23,482.600006,500.269989,480.420013,498.019989,886300,498.019989
"762","ZBRA","Zebra Technologies Corporation Class A","98920710","2989356",0.000803758408558351,"Information Technology",541142,"USD",2021-02-24,493.730011,515.820007,493.730011,512.690002,462900,512.690002
"763","FAST","Fastenal Company","31190010","2332262",0.000797268421408526,"Industrials",5828823,"USD",2021-02-22,47.040001,47.150002,46.27,46.32,2838500,46.32
"764","FAST","Fastenal Company","31190010","2332262",0.000797268421408526,"Industrials",5828823,"USD",2021-02-23,46.290001,46.919998,45.720001,46.799999,3204400,46.799999
"765","FAST","Fastenal Company","31190010","2332262",0.000797268421408526,"Industrials",5828823,"USD",2021-02-24,46.459999,47.099998,45.959999,46.900002,3372700,46.900002
"766","FITB","Fifth Third Bancorp","31677310","2336747",0.000796228423467722,"Financials",7230660,"USD",2021-02-22,34.75,35.400002,34.509998,34.880001,5521700,34.880001
"767","FITB","Fifth Third Bancorp","31677310","2336747",0.000796228423467722,"Financials",7230660,"USD",2021-02-23,35.139999,35.25,34.310001,35.080002,6476200,35.080002
"768","FITB","Fifth Third Bancorp","31677310","2336747",0.000796228423467722,"Financials",7230660,"USD",2021-02-24,35.360001,36.360001,35.18,36.25,8045000,36.25
"769","MTD","Mettler-Toledo International Inc.","59268810","2126249",0.000792668430516508,"Health Care",241615,"USD",2021-02-22,1154.76001,1161.27002,1125.469971,1127.890015,104900,1127.890015
"770","MTD","Mettler-Toledo International Inc.","59268810","2126249",0.000792668430516508,"Health Care",241615,"USD",2021-02-23,1122.76001,1122.76001,1094.540039,1110.459961,220900,1110.459961
"771","MTD","Mettler-Toledo International Inc.","59268810","2126249",0.000792668430516508,"Health Care",241615,"USD",2021-02-24,1107.900024,1137.800049,1107.900024,1127.599976,164900,1127.599976
"772","OXY","Occidental Petroleum Corporation","67459910","2655408",0.000787598440555088,"Energy",8506202,"USD",2021-02-22,25.99,27.459999,25.82,26.469999,22820600,26.469999
"773","OXY","Occidental Petroleum Corporation","67459910","2655408",0.000787598440555088,"Energy",8506202,"USD",2021-02-23,26.290001,26.65,24.42,26.059999,22587700,26.059999
"774","OXY","Occidental Petroleum Corporation","67459910","2655408",0.000787598440555088,"Energy",8506202,"USD",2021-02-24,26.5,28.68,25.959999,28.16,27789000,28.16
"775","AVB","AvalonBay Communities Inc.","05348410","2131179",0.000781448452732064,"Real Estate",1417299,"USD",2021-02-22,178.690002,180.570007,177.149994,178.279999,843700,178.279999
"776","AVB","AvalonBay Communities Inc.","05348410","2131179",0.000781448452732064,"Real Estate",1417299,"USD",2021-02-23,179.860001,182.229996,178.649994,180.740005,966900,180.740005
"777","AVB","AvalonBay Communities Inc.","05348410","2131179",0.000781448452732064,"Real Estate",1417299,"USD",2021-02-24,181.050003,185.309998,180.429993,185,1103000,185
"778","VFC","V.F. Corporation","91820410","2928683",0.000781268453088463,"Consumer Discretionary",3247002,"USD",2021-02-22,79.940002,81.150002,79.790001,80.809998,1501900,80.809998
"779","VFC","V.F. Corporation","91820410","2928683",0.000781268453088463,"Consumer Discretionary",3247002,"USD",2021-02-23,81.639999,81.68,79.279999,79.720001,1838600,79.720001
"780","VFC","V.F. Corporation","91820410","2928683",0.000781268453088463,"Consumer Discretionary",3247002,"USD",2021-02-24,79.669998,82.120003,79.339996,81.959999,1667400,81.959999
"781","DHI","D.R. Horton Inc.","23331A10","2250687",0.000779948455702058,"Consumer Discretionary",3366745,"USD",2021-02-22,78.800003,79.279999,77.379997,77.459999,2844400,77.459999
"782","DHI","D.R. Horton Inc.","23331A10","2250687",0.000779948455702058,"Consumer Discretionary",3366745,"USD",2021-02-23,77.230003,78.360001,75.610001,77.900002,2885800,77.900002
"783","DHI","D.R. Horton Inc.","23331A10","2250687",0.000779948455702058,"Consumer Discretionary",3366745,"USD",2021-02-24,77.25,80.099998,75.160004,80.050003,3835900,80.050003
"784","KEYS","Keysight Technologies Inc","49338L10","BQZJ0Q9",0.000771488472452825,"Information Technology",1881257,"USD",2021-02-22,141.610001,143.089996,137.570007,137.630005,2068600,137.630005
"785","KEYS","Keysight Technologies Inc","49338L10","BQZJ0Q9",0.000771488472452825,"Information Technology",1881257,"USD",2021-02-23,135.869995,140.360001,133.529999,139.570007,1959300,139.570007
"786","KEYS","Keysight Technologies Inc","49338L10","BQZJ0Q9",0.000771488472452825,"Information Technology",1881257,"USD",2021-02-24,138.649994,143.839996,138.220001,143.639999,1111100,143.639999
"787","ETSY","Etsy Inc.","29786A10","BWTN5N1",0.000771048473324023,"Consumer Discretionary",1256902,"USD",2021-02-22,222.860001,225.660004,211.75,213.119995,2652200,213.119995
"788","ETSY","Etsy Inc.","29786A10","BWTN5N1",0.000771048473324023,"Consumer Discretionary",1256902,"USD",2021-02-23,203.070007,211.919006,191,210.75,3646100,210.75
"789","ETSY","Etsy Inc.","29786A10","BWTN5N1",0.000771048473324023,"Consumer Discretionary",1256902,"USD",2021-02-24,209.990005,212.878006,202.264999,209.100006,2179000,209.100006
"790","WY","Weyerhaeuser Company","96216610","2958936",0.000769728475937618,"Real Estate",7575855,"USD",2021-02-22,35.029999,35.849998,34.810001,35.48,5158900,35.300114
"791","WY","Weyerhaeuser Company","96216610","2958936",0.000769728475937618,"Real Estate",7575855,"USD",2021-02-23,35.529999,35.549999,34.490002,35.029999,4866600,34.852394
"792","WY","Weyerhaeuser Company","96216610","2958936",0.000769728475937618,"Real Estate",7575855,"USD",2021-02-24,34.849998,35.98,34.84,35.900002,5052300,35.717987
"793","AWK","American Water Works Company Inc.","03042010","B2R3PV1",0.000769248476888016,"Utilities",1840481,"USD",2021-02-22,155.179993,156.600006,150.820007,151.809998,1191500,151.809998
"794","AWK","American Water Works Company Inc.","03042010","B2R3PV1",0.000769248476888016,"Utilities",1840481,"USD",2021-02-23,152.009995,153.759995,150.630005,153.149994,984700,153.149994
"795","AWK","American Water Works Company Inc.","03042010","B2R3PV1",0.000769248476888016,"Utilities",1840481,"USD",2021-02-24,153,153.330002,149.820007,149.940002,1204000,149.940002
"796","KHC","Kraft Heinz Company","50075410","BYRY499",0.000757818499519371,"Consumer Staples",6576745,"USD",2021-02-22,37.360001,37.527,37.060001,37.23,6771400,37.23
"797","KHC","Kraft Heinz Company","50075410","BYRY499",0.000757818499519371,"Consumer Staples",6576745,"USD",2021-02-23,37.400002,37.799999,36.470001,37.119999,7042800,37.119999
"798","KHC","Kraft Heinz Company","50075410","BYRY499",0.000757818499519371,"Consumer Staples",6576745,"USD",2021-02-24,37.009998,37.619999,36.66,37.599998,5835600,37.599998
"799","DLTR","Dollar Tree Inc.","25674610","2272476",0.00075255850993415,"Consumer Discretionary",2387007,"USD",2021-02-22,107.419998,107.5,104.870003,104.879997,2247000,104.879997
"800","DLTR","Dollar Tree Inc.","25674610","2272476",0.00075255850993415,"Consumer Discretionary",2387007,"USD",2021-02-23,104.790001,105.050003,102.099998,102.980003,2226400,102.980003
"801","DLTR","Dollar Tree Inc.","25674610","2272476",0.00075255850993415,"Consumer Discretionary",2387007,"USD",2021-02-24,102.139999,102.5,99.730003,101.129997,2482700,101.129997
"802","DTE","DTE Energy Company","23333110","2280220",0.000730658553296065,"Utilities",1965083,"USD",2021-02-22,119.970001,122.330002,119.480003,122.150002,1271600,122.150002
"803","DTE","DTE Energy Company","23333110","2280220",0.000730658553296065,"Utilities",1965083,"USD",2021-02-23,122.839996,126.650002,122.809998,125.620003,2170300,125.620003
"804","DTE","DTE Energy Company","23333110","2280220",0.000730658553296065,"Utilities",1965083,"USD",2021-02-24,125.650002,126.75,123.830002,123.900002,1525000,123.900002
"805","FLT","FLEETCOR Technologies Inc.","33904110","B4R28B3",0.00072948855561266,"Information Technology",846742,"USD",2021-02-22,271.440002,284.609985,270.01001,283.649994,593700,283.649994
"806","FLT","FLEETCOR Technologies Inc.","33904110","B4R28B3",0.00072948855561266,"Information Technology",846742,"USD",2021-02-23,284,290.380005,277.920013,279.850006,1184500,279.850006
"807","FLT","FLEETCOR Technologies Inc.","33904110","B4R28B3",0.00072948855561266,"Information Technology",846742,"USD",2021-02-24,279.859985,291,279.859985,290.190002,747200,290.190002
"808","EQR","Equity Residential","29476L10","2319157",0.000729158556266059,"Real Estate",3477013,"USD",2021-02-22,66.809998,67.599998,66.360001,66.879997,2122200,66.879997
"809","EQR","Equity Residential","29476L10","2319157",0.000729158556266059,"Real Estate",3477013,"USD",2021-02-23,67.419998,68.93,66.879997,68.519997,2543300,68.519997
"810","EQR","Equity Residential","29476L10","2319157",0.000729158556266059,"Real Estate",3477013,"USD",2021-02-24,68.68,69.800003,68.239998,69.349998,2713700,69.349998
"811","AJG","Arthur J. Gallagher & Co.","36357610","2359506",0.000728948556681858,"Financials",1952530,"USD",2021-02-22,119.389999,121.120003,118.839996,120.900002,876600,120.424324
"812","AJG","Arthur J. Gallagher & Co.","36357610","2359506",0.000728948556681858,"Financials",1952530,"USD",2021-02-23,121.589996,123.93,120.099998,123.129997,884400,122.645546
"813","AJG","Arthur J. Gallagher & Co.","36357610","2359506",0.000728948556681858,"Financials",1952530,"USD",2021-02-24,122.839996,125.379997,122.839996,123.790001,1177900,123.302956
"814","MXIM","Maxim Integrated Products Inc.","57772K10","2573760",0.000725508563493044,"Information Technology",2712894,"USD",2021-02-22,97.169998,97.889999,94.839996,95.32,1792700,95.32
"815","MXIM","Maxim Integrated Products Inc.","57772K10","2573760",0.000725508563493044,"Information Technology",2712894,"USD",2021-02-23,94.510002,94.800003,91.519997,94.190002,1320100,94.190002
"816","MXIM","Maxim Integrated Products Inc.","57772K10","2573760",0.000725508563493044,"Information Technology",2712894,"USD",2021-02-24,93.099998,96.959999,92.589996,96.75,1456600,96.75
"817","ED","Consolidated Edison Inc.","20911510","2216850",0.000720238573927624,"Utilities",3473468,"USD",2021-02-22,67.75,68.080002,66.629997,67.970001,3936900,67.970001
"818","ED","Consolidated Edison Inc.","20911510","2216850",0.000720238573927624,"Utilities",3473468,"USD",2021-02-23,68.57,68.699997,67.309998,67.669998,3356800,67.669998
"819","ED","Consolidated Edison Inc.","20911510","2216850",0.000720238573927624,"Utilities",3473468,"USD",2021-02-24,67.739998,67.900002,66.589996,66.650002,3339500,66.650002
"820","LH","Laboratory Corporation of America Holdings","50540R40","2586122",0.00071921857594722,"Health Care",988738,"USD",2021-02-22,243.770004,245.800003,240.339996,243.860001,719900,243.860001
"821","LH","Laboratory Corporation of America Holdings","50540R40","2586122",0.00071921857594722,"Health Care",988738,"USD",2021-02-23,244.520004,252.270004,237.690002,247.149994,1628800,247.149994
"822","LH","Laboratory Corporation of America Holdings","50540R40","2586122",0.00071921857594722,"Health Care",988738,"USD",2021-02-24,239.720001,246.979996,236.490005,244.5,1031200,244.5
"823","BBY","Best Buy Co. Inc.","08651610","2094670",0.000711808590618991,"Consumer Discretionary",2339808,"USD",2021-02-22,117.110001,118.199997,115.900002,116.730003,1742800,116.730003
"824","BBY","Best Buy Co. Inc.","08651610","2094670",0.000711808590618991,"Consumer Discretionary",2339808,"USD",2021-02-23,115.849998,115.889999,113.129997,115.5,2198300,115.5
"825","BBY","Best Buy Co. Inc.","08651610","2094670",0.000711808590618991,"Consumer Discretionary",2339808,"USD",2021-02-24,116.099998,117.139999,112.699997,113.459999,3279800,113.459999
"826","CLX","Clorox Company","18905410","2204026",0.000706038602043568,"Consumer Staples",1279661,"USD",2021-02-22,186.729996,187.839996,184.960007,187.770004,1248400,187.770004
"827","CLX","Clorox Company","18905410","2204026",0.000706038602043568,"Consumer Staples",1279661,"USD",2021-02-23,188.5,189.089996,185.339996,187.360001,1340600,187.360001
"828","CLX","Clorox Company","18905410","2204026",0.000706038602043568,"Consumer Staples",1279661,"USD",2021-02-24,186.649994,187.710007,183.089996,183.289993,1413100,183.289993
"829","FTV","Fortive Corp.","34959J10","BYT3MK1",0.000704238605607561,"Industrials",3422384,"USD",2021-02-22,66.540001,67.940002,66.290001,67.089996,2179000,67.020561
"830","FTV","Fortive Corp.","34959J10","BYT3MK1",0.000704238605607561,"Industrials",3422384,"USD",2021-02-23,67.230003,67.559998,66,67.440002,2863300,67.370209
"831","FTV","Fortive Corp.","34959J10","BYT3MK1",0.000704238605607561,"Industrials",3422384,"USD",2021-02-24,67.5,68.419998,67.190002,67.639999,2419500,67.57
"832","LEN","Lennar Corporation Class A","52605710","2511920",0.000695578622754327,"Consumer Discretionary",2793073,"USD",2021-02-22,86.82,87.459999,84.839996,84.980003,1892000,84.980003
"833","LEN","Lennar Corporation Class A","52605710","2511920",0.000695578622754327,"Consumer Discretionary",2793073,"USD",2021-02-23,84.480003,85.830002,82.099998,85.599998,1961100,85.599998
"834","LEN","Lennar Corporation Class A","52605710","2511920",0.000695578622754327,"Consumer Discretionary",2793073,"USD",2021-02-24,84.980003,86.480003,82.059998,86.25,2632300,86.25
"835","FTNT","Fortinet Inc.","34959E10","B5B2106",0.000694578624734323,"Information Technology",1368244,"USD",2021-02-22,168.679993,170.610001,167.740005,170.350006,1775600,170.350006
"836","FTNT","Fortinet Inc.","34959E10","B5B2106",0.000694578624734323,"Information Technology",1368244,"USD",2021-02-23,165.149994,169.270004,163.130005,168.770004,2365300,168.770004
"837","FTNT","Fortinet Inc.","34959E10","B5B2106",0.000694578624734323,"Information Technology",1368244,"USD",2021-02-24,168.470001,170.190002,166.190002,169.850006,1265000,169.850006
"838","VMC","Vulcan Materials Company","92916010","2931205",0.000691558630713911,"Materials",1345318,"USD",2021-02-22,163.380005,164.559998,161.440002,161.990005,521200,161.633835
"839","VMC","Vulcan Materials Company","92916010","2931205",0.000691558630713911,"Materials",1345318,"USD",2021-02-23,164.179993,166.679993,159.440002,165.990005,922000,165.625046
"840","VMC","Vulcan Materials Company","92916010","2931205",0.000691558630713911,"Materials",1345318,"USD",2021-02-24,165.570007,175.020004,165.570007,174.149994,1614000,173.76709
"841","CDW","CDW Corp.","12514G10","BBM5MD6",0.000680778652058269,"Information Technology",1451665,"USD",2021-02-22,158.600006,160.779999,158.320007,159.320007,638000,158.914551
"842","CDW","CDW Corp.","12514G10","BBM5MD6",0.000680778652058269,"Information Technology",1451665,"USD",2021-02-23,158.460007,158.460007,154.429993,157.179993,772300,156.779984
"843","CDW","CDW Corp.","12514G10","BBM5MD6",0.000680778652058269,"Information Technology",1451665,"USD",2021-02-24,154.630005,162.729996,154.009995,162.100006,701000,162.100006
"844","CPRT","Copart Inc.","21720410","2208073",0.000679908653780866,"Industrials",2108935,"USD",2021-02-22,116.220001,116.230003,111.879997,112.529999,1892500,112.529999
"845","CPRT","Copart Inc.","21720410","2208073",0.000679908653780866,"Industrials",2108935,"USD",2021-02-23,112.160004,113.099998,109.110001,111.209999,1517200,111.209999
"846","CPRT","Copart Inc.","21720410","2208073",0.000679908653780866,"Industrials",2108935,"USD",2021-02-24,109.959999,112.419998,108.860001,110.559998,1487200,110.559998
"847","EIX","Edison International","28102010","2829515",0.00067855865645386,"Utilities",3842935,"USD",2021-02-22,55.16,55.59,54.610001,55.349998,2583400,55.349998
"848","EIX","Edison International","28102010","2829515",0.00067855865645386,"Utilities",3842935,"USD",2021-02-23,55.98,56.639999,55.380001,55.919998,2760000,55.919998
"849","EIX","Edison International","28102010","2829515",0.00067855865645386,"Utilities",3842935,"USD",2021-02-24,55.689999,56.790001,55.290001,56.470001,1884000,56.470001
"850","HSY","Hershey Company","42786610","2422806",0.000677378658790256,"Consumer Staples",1497310,"USD",2021-02-22,149.100006,149.100006,146.5,148.25,862100,148.25
"851","HSY","Hershey Company","42786610","2422806",0.000677378658790256,"Consumer Staples",1497310,"USD",2021-02-23,149.050003,150.460007,147.100006,147.979996,1477900,147.979996
"852","HSY","Hershey Company","42786610","2422806",0.000677378658790256,"Consumer Staples",1497310,"USD",2021-02-24,147.970001,148.5,147.119995,147.570007,774700,147.570007
"853","EXPE","Expedia Group Inc.","30212P30","B748CK2",0.000676988659562454,"Consumer Discretionary",1380067,"USD",2021-02-22,158.5,166.570007,157.559998,160.610001,3588800,160.610001
"854","EXPE","Expedia Group Inc.","30212P30","B748CK2",0.000676988659562454,"Consumer Discretionary",1380067,"USD",2021-02-23,160.369995,160.919998,153.100006,159.690002,3677300,159.690002
"855","EXPE","Expedia Group Inc.","30212P30","B748CK2",0.000676988659562454,"Consumer Discretionary",1380067,"USD",2021-02-24,160.550003,164.580002,159.610001,162.779999,2906700,162.779999
"856","PPL","PPL Corporation","69351T10","2680905",0.000675138663225447,"Utilities",7811477,"USD",2021-02-22,27.799999,27.98,27.35,27.48,4922100,27.48
"857","PPL","PPL Corporation","69351T10","2680905",0.000675138663225447,"Utilities",7811477,"USD",2021-02-23,27.77,27.889999,27.43,27.48,4701300,27.48
"858","PPL","PPL Corporation","69351T10","2680905",0.000675138663225447,"Utilities",7811477,"USD",2021-02-24,27.5,27.690001,27.299999,27.49,4365400,27.49
"859","OKE","ONEOK Inc.","68268010","2130109",0.000674138665205443,"Energy",4511841,"USD",2021-02-22,45.93,46.900002,45.82,46.099998,2757500,46.099998
"860","OKE","ONEOK Inc.","68268010","2130109",0.000674138665205443,"Energy",4511841,"USD",2021-02-23,45.5,45.880001,42.549999,45.619999,5428000,45.619999
"861","OKE","ONEOK Inc.","68268010","2130109",0.000674138665205443,"Energy",4511841,"USD",2021-02-24,46.09,47.130001,44.919998,46.709999,3087700,46.709999
"862","TSN","Tyson Foods Inc. Class A","90249410","2909730",0.000667628678095217,"Consumer Staples",2986478,"USD",2021-02-22,67.830002,68.989998,67.529999,68.360001,1832300,67.914673
"863","TSN","Tyson Foods Inc. Class A","90249410","2909730",0.000667628678095217,"Consumer Staples",2986478,"USD",2021-02-23,68.779999,69.050003,67.919998,68.190002,2031100,67.745781
"864","TSN","Tyson Foods Inc. Class A","90249410","2909730",0.000667628678095217,"Consumer Staples",2986478,"USD",2021-02-24,68.349998,69.379997,68.290001,68.870003,1379200,68.421356
"865","SYF","Synchrony Financial","87165B10","BP96PS6",0.000664178684926204,"Financials",5512181,"USD",2021-02-22,37.950001,39.380001,37.939999,38.82,6068800,38.82
"866","SYF","Synchrony Financial","87165B10","BP96PS6",0.000664178684926204,"Financials",5512181,"USD",2021-02-23,39,39.23,38.009998,38.48,6820700,38.48
"867","SYF","Synchrony Financial","87165B10","BP96PS6",0.000664178684926204,"Financials",5512181,"USD",2021-02-24,38.66,40.32,38.599998,40.220001,8010100,40.220001
"868","RCL","Royal Caribbean Group","V7780T10","2754907",0.000659638693915386,"Consumer Discretionary",2325241,"USD",2021-02-22,79.57,88.75,79.010002,86.230003,15159300,86.230003
"869","RCL","Royal Caribbean Group","V7780T10","2754907",0.000659638693915386,"Consumer Discretionary",2325241,"USD",2021-02-23,87.309998,90.470001,82.769997,90.050003,10128200,90.050003
"870","RCL","Royal Caribbean Group","V7780T10","2754907",0.000659638693915386,"Consumer Discretionary",2325241,"USD",2021-02-24,91.669998,97.080002,91.620003,96.660004,9811100,96.660004
"871","CERN","Cerner Corporation","15678210","2185284",0.000657588697974378,"Health Care",3112736,"USD",2021-02-22,71.559998,71.959999,70.739998,70.910004,2594300,70.910004
"872","CERN","Cerner Corporation","15678210","2185284",0.000657588697974378,"Health Care",3112736,"USD",2021-02-23,70.540001,71.43,69.519997,70.07,5757200,70.07
"873","CERN","Cerner Corporation","15678210","2185284",0.000657588697974378,"Health Care",3112736,"USD",2021-02-24,69.959999,70.790001,69.660004,70.290001,3669900,70.290001
"874","O","Realty Income Corporation","75610910","2724193",0.000655828701459171,"Real Estate",3562368,"USD",2021-02-22,61.259998,62.389999,61.099998,62.099998,3552800,61.863052
"875","O","Realty Income Corporation","75610910","2724193",0.000655828701459171,"Real Estate",3562368,"USD",2021-02-23,62.540001,62.82,61.509998,62.380001,3904700,62.141987
"876","O","Realty Income Corporation","75610910","2724193",0.000655828701459171,"Real Estate",3562368,"USD",2021-02-24,62.330002,62.639999,61.93,62.369999,3595000,62.132023
"877","URI","United Rentals Inc.","91136310","2134781",0.000654678703736167,"Industrials",732551,"USD",2021-02-22,288,302.700012,287.309998,298.48999,965700,298.48999
"878","URI","United Rentals Inc.","91136310","2134781",0.000654678703736167,"Industrials",732551,"USD",2021-02-23,296.950012,308.859985,286.420013,306.359985,1292900,306.359985
"879","URI","United Rentals Inc.","91136310","2134781",0.000654678703736167,"Industrials",732551,"USD",2021-02-24,310,321.940002,307.779999,312.519989,1253800,312.519989
"880","ODFL","Old Dominion Freight Line Inc.","67958010","2656423",0.00065045871209175,"Industrials",976884,"USD",2021-02-22,214.279999,214.559998,210.539993,211.759995,481100,211.568115
"881","ODFL","Old Dominion Freight Line Inc.","67958010","2656423",0.00065045871209175,"Industrials",976884,"USD",2021-02-23,210,212.699997,207.020004,211.619995,621100,211.428238
"882","ODFL","Old Dominion Freight Line Inc.","67958010","2656423",0.00065045871209175,"Industrials",976884,"USD",2021-02-24,210.289993,218.490005,210.149994,217.309998,637200,217.113098
"883","MKC","McCormick & Company Incorporated","57978020","2550161",0.000648628715715143,"Consumer Staples",2526637,"USD",2021-02-22,84.120003,84.120003,82.760002,83.959999,1404400,83.959999
"884","MKC","McCormick & Company Incorporated","57978020","2550161",0.000648628715715143,"Consumer Staples",2526637,"USD",2021-02-23,84.260002,85.639999,83.910004,84.370003,1376700,84.370003
"885","MKC","McCormick & Company Incorporated","57978020","2550161",0.000648628715715143,"Consumer Staples",2526637,"USD",2021-02-24,83.650002,85.349998,83.540001,84.800003,2024800,84.800003
"886","MLM","Martin Marietta Materials Inc.","57328410","2572079",0.000645628721655131,"Materials",632323,"USD",2021-02-22,334.23999,335.660004,327.200012,328.100006,492600,327.543915
"887","MLM","Martin Marietta Materials Inc.","57328410","2572079",0.000645628721655131,"Materials",632323,"USD",2021-02-23,330.5,337.480011,321.230011,335.809998,538800,335.240845
"888","MLM","Martin Marietta Materials Inc.","57328410","2572079",0.000645628721655131,"Materials",632323,"USD",2021-02-24,336.350006,348.329987,333.98999,347.570007,560300,346.980927
"889","IP","International Paper Company","46014610","2465254",0.000643738725397324,"Materials",3993868,"USD",2021-02-22,48.93,49.700001,48.5,49.400002,3226200,49.400002
"890","IP","International Paper Company","46014610","2465254",0.000643738725397324,"Materials",3993868,"USD",2021-02-23,49.490002,50.439999,49.029999,50.169998,3414200,50.169998
"891","IP","International Paper Company","46014610","2465254",0.000643738725397324,"Materials",3993868,"USD",2021-02-24,50.23,51.07,50,50.799999,2451900,50.799999
"892","LVS","Las Vegas Sands Corp.","51783410","B02T2J7",0.000643618725634923,"Consumer Discretionary",3333484,"USD",2021-02-22,61.18,63.560001,60.869999,61.740002,11614700,61.740002
"893","LVS","Las Vegas Sands Corp.","51783410","B02T2J7",0.000643618725634923,"Consumer Discretionary",3333484,"USD",2021-02-23,64.25,64.940002,60.860001,64.379997,15069400,64.379997
"894","LVS","Las Vegas Sands Corp.","51783410","B02T2J7",0.000643618725634923,"Consumer Discretionary",3333484,"USD",2021-02-24,64.5,64.989998,63.389999,64.809998,7553000,64.809998
"895","CCL","Carnival Corporation","14365830","2523044",0.000640798731218512,"Consumer Discretionary",7552198,"USD",2021-02-22,25.139999,27.33,24.65,25.969999,87361900,25.969999
"896","CCL","Carnival Corporation","14365830","2523044",0.000640798731218512,"Consumer Discretionary",7552198,"USD",2021-02-23,25.08,26.73,23.459999,26.459999,115819500,26.459999
"897","CCL","Carnival Corporation","14365830","2523044",0.000640798731218512,"Consumer Discretionary",7552198,"USD",2021-02-24,27.09,28.18,26.73,27.01,92985300,27.01
"898","NTRS","Northern Trust Corporation","66585910","2648668",0.000638458735851703,"Financials",2113101,"USD",2021-02-22,95.790001,98.099998,95.75,97.629997,1172100,97.629997
"899","NTRS","Northern Trust Corporation","66585910","2648668",0.000638458735851703,"Financials",2113101,"USD",2021-02-23,99.110001,99.279999,97.370003,97.550003,931900,97.550003
"900","NTRS","Northern Trust Corporation","66585910","2648668",0.000638458735851703,"Financials",2113101,"USD",2021-02-24,97.349998,100.449997,97.349998,100.269997,691100,100.269997
"901","TTWO","Take-Two Interactive Software Inc.","87405410","2122117",0.000629128754325066,"Communication Services",1167389,"USD",2021-02-22,191.619995,195.399994,189.520004,189.850006,1705400,189.850006
"902","TTWO","Take-Two Interactive Software Inc.","87405410","2122117",0.000629128754325066,"Communication Services",1167389,"USD",2021-02-23,184.050003,187.139999,181.110001,185.949997,2062400,185.949997
"903","TTWO","Take-Two Interactive Software Inc.","87405410","2122117",0.000629128754325066,"Communication Services",1167389,"USD",2021-02-24,184.800003,187.429993,182.380005,186.990005,1218900,186.990005
"904","VTR","Ventas Inc.","92276F10","2927925",0.000629098754384466,"Real Estate",3802917,"USD",2021-02-22,52.060001,54.759998,51.900002,54.18,3146500,54.18
"905","VTR","Ventas Inc.","92276F10","2927925",0.000629098754384466,"Real Estate",3802917,"USD",2021-02-23,54.73,55.09,53.799999,54.619999,2769200,54.619999
"906","VTR","Ventas Inc.","92276F10","2927925",0.000629098754384466,"Real Estate",3802917,"USD",2021-02-24,54.400002,56.130001,54.240002,55.919998,1788000,55.919998
"907","EFX","Equifax Inc.","29442910","2319146",0.000626988758562258,"Industrials",1235853,"USD",2021-02-22,177.5,177.75,169.330002,169.929993,850500,169.929993
"908","EFX","Equifax Inc.","29442910","2319146",0.000626988758562258,"Industrials",1235853,"USD",2021-02-23,170.039993,172.460007,168.100006,171.869995,1330900,171.869995
"909","EFX","Equifax Inc.","29442910","2319146",0.000626988758562258,"Industrials",1235853,"USD",2021-02-24,172.800003,173.100006,169.339996,170.699997,1017900,170.699997
"910","KEY","KeyCorp","49326710","2490911",0.000621168770085835,"Financials",9910639,"USD",2021-02-22,20.1,20.639999,20.1,20.49,7448300,20.301785
"911","KEY","KeyCorp","49326710","2490911",0.000621168770085835,"Financials",9910639,"USD",2021-02-23,20.73,20.83,20.34,20.75,7514300,20.559397
"912","KEY","KeyCorp","49326710","2490911",0.000621168770085835,"Financials",9910639,"USD",2021-02-24,20.9,21.559999,20.85,21.540001,9459200,21.342142
"913","KMX","CarMax Inc.","14313010","2983563",0.000620638771135233,"Consumer Discretionary",1666008,"USD",2021-02-22,120.779999,121.580002,119.32,119.379997,751300,119.379997
"914","KMX","CarMax Inc.","14313010","2983563",0.000620638771135233,"Consumer Discretionary",1666008,"USD",2021-02-23,118.809998,119.540001,115.57,119.260002,760600,119.260002
"915","KMX","CarMax Inc.","14313010","2983563",0.000620638771135233,"Consumer Discretionary",1666008,"USD",2021-02-24,119.260002,121.989998,119,121.839996,774800,121.839996
"916","MTB","M&T Bank Corporation","55261F10","2340168",0.000616598779134417,"Financials",1301500,"USD",2021-02-22,149.460007,156.020004,149,155.270004,1917200,154.180054
"917","MTB","M&T Bank Corporation","55261F10","2340168",0.000616598779134417,"Financials",1301500,"USD",2021-02-23,157.229996,159.830002,153.509995,159.380005,1706600,158.2612
"918","MTB","M&T Bank Corporation","55261F10","2340168",0.000616598779134417,"Financials",1301500,"USD",2021-02-24,160.639999,163.779999,158.910004,162.130005,1235900,160.991898
"919","HAL","Halliburton Company","40621610","2405302",0.000613208785846604,"Energy",8968405,"USD",2021-02-22,20.200001,21.709999,19.4,21.129999,12612300,21.088675
